0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.0,0.0,0.0,0.0,1.0,0.03638436,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86739767,0.0,0.0,0.0,0.46579373,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.098632015,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099171,0.0,0.0,0.0,0.0,-0.0,0.25861186,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77294207,0.0,0.0,0.6451682,0.33450264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8838831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931347,0.0,0.3855673,0.0,0.68869007,0.0,0.0,0.61494315,0.0,0.0,1.0,0.0,0.0,0.0
0.85714287,0.0,0.0,0.4007408,0.0,0.0,0.0,0.3768245,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48265222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26105216,1.0
0.0,0.0,0.60596025,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84508777,0.0,0.86064196,0.8741699,0.0,0.5803637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386359,0.0,0.0,0.0,0.268288,0.0,0.0,0.71334374,0.5333333,0.0,0.0,0.0,0.11520719,1.0
0.0,0.0,0.0,0.010915775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813598,-0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.064657375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45011136,0.3882838,0.0,0.5,0.0,0.0,0.14004913,0.0,0.0,0.09819194,0.0
0.5714286,0.0,0.0,0.0,0.0,0.0,1.0,0.7265627,0.0,0.0,0.0,1.0,0.38395986,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763804,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.73157746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31627688,0.0,0.0,0.0,0.0,0.0,0.14004913,0.0,0.035362918,0.0,0.0
0.0,0.0,0.0,0.035974354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77552456,0.0,0.0,0.0,0.09567049,0.0,0.0,0.0,0.0,0.62461674,0.0,0.11274911,0.0,0.064657375,0.0,0.0
